V1,V2,V3,V4,V5,V6,V7
453493.1,487571.0,357352.56,453493.1,453493.1,453493.1,21.2
45564.53,50210.0,33759.53,45564.53,45564.53,45564.53,25.91
144996.0,144996.0,103302.47,144996.0,144996.0,144996.0,28.75
168516.6,168516.6,120004.4,168516.6,168516.6,168516.6,28.79
48513.0,48513.0,36238.88,48513.0,48513.0,48513.0,25.3
129469.0,129469.0,95240.96,129469.0,129469.0,90628.3,26.44
64811.0,64811.0,55562.1,64811.0,64811.0,64811.0,25.96
619280.0,619280.0,454292.25,619280.0,619280.0,619280.0,26.64
834293.0,834293.0,610236.35,834293.0,834293.0,834293.0,26.86
245098.07,260875.67,193137.28,245098.07,245098.07,232843.17,21.2
100143.0,100143.0,66300.8,100143.0,100143.0,100143.0,25.25
154800.0,172000.0,117638.31,154800.0,154800.0,154800.0,24.01
47174.12,55000.0,35849.38,47174.12,47174.12,47174.12,24.01
15837.71,15837.71,12064.19,15837.71,15837.71,15837.71,23.83
181661.4,180882.0,136326.33,181661.4,181661.4,181661.4,24.96
59157.12,73946.4,44393.97,59157.12,59157.12,59157.12,24.96
165169.92,206462.4,123950.43,165169.92,165169.92,165169.92,24.96
74177.4,76700.4,55665.83,74177.4,74177.4,74177.4,24.96
153656.32,153656.23,116827.16,151312.64,153656.32,153656.32,23.97
211056.0,292261.0,102137.15,211056.0,211056.0,211056.0,24.01
197460.0,219400.0,150057.23,197460.0,197460.0,197460.0,24.01
29754.65,30650.0,22611.67,29754.65,29754.65,29754.65,24.01
23591.31,23591.31,17927.92,23591.31,23591.31,23591.31,24.01
121200.0,162131.0,92104.4,121200.0,121200.0,121200.0,24.01
241379.76,256910.0,190013.76,241379.76,241379.76,229310.77,21.2
87197.0,87197.0,39309.69,87197.0,87197.0,87197.0,19.26
158250.0,158250.0,115750.59,158250.0,158250.0,126600.0,26.86
98315.0,98315.0,71911.65,98315.0,98315.0,98315.0,26.86
6830.0,6830.0,4995.75,6830.0,6830.0,6830.0,26.86
253362.7,267000.0,190649.81,253362.7,253362.7,253362.7,21.2
154912.8,154912.8,116253.98,154912.8,154912.8,154912.8,24.96
175938.48,175938.48,132032.65,175938.48,175938.48,175938.48,24.96
22080.43,22080.43,16801.57,22080.43,22080.43,22080.43,23.91
39506.21,39506.21,30035.09,39506.21,39506.21,39506.21,23.97
42804.1,42804.1,32608.96,42804.1,42804.1,42804.1,23.82
47866.47,47866.47,36486.65,47866.47,47866.47,47866.47,23.77
195470.28,220000.0,148545.17,195470.28,195470.28,195470.28,24.01
77431.45,95000.0,58843.05,77431.45,77431.45,77431.45,24.01
42882.59,50000.0,32588.07,42882.59,42882.59,42882.59,24.01
167953.2,167953.2,126040.11,167953.2,167953.2,167953.2,24.96
476550.0,529500.0,362148.14,476550.0,476550.0,691223.5,24.01
216891.8,216891.8,162765.99,216891.8,216891.8,216891.8,24.96
236524.44,236524.44,177499.26,236524.44,236524.44,236524.44,24.96
99598.0,99598.0,74743.11,99598.0,99598.0,99598.0,24.96
24140.0,24140.0,19491.64,24140.0,24140.0,24140.0,19.26
29400.0,29400.0,16124.15,29400.0,29400.0,29400.0,26.79
81629.61,90955.0,65477.4,629.61,81629.61,81629.61,19.79
50031.73,114852.77,38029.54,50031.73,50031.73,50031.73,23.99
141957.95,156000.0,108097.5,141957.95,141957.95,141957.95,23.85
125810.0,125810.0,100164.86,125810.0,125810.0,125810.0,20.38
302612.0,302612.0,241024.65,302612.0,302612.0,302612.0,20.35
1163053.0,1239187.0,639389.51,1163053.0,1163053.0,861535.0,26.72
981045.0,1203838.0,464780.66,981045.0,981045.0,981045.0,26.91
28653.09,28653.09,20413.9,28653.09,28653.09,28653.09,28.75
531378.0,664602.0,232719.33,531378.0,531378.0,448679.7,27.02
207906.26,207906.26,156027.72,207906.26,207906.26,207906.26,24.95
184978.0,185316.0,147486.08,184978.0,184978.0,184978.0,20.27
67740.0,67910.0,53932.41,67740.0,67740.0,67740.0,20.38
327598.79,325825.0,258534.66,327598.79,327598.79,327598.79,21.08
610848.46,611418.0,458618.85,610848.46,610848.46,610848.46,24.92
121707.0,121707.0,99409.21,121707.0,121707.0,121707.0,18.32
110568.0,110568.0,87963.4,110568.0,110568.0,110568.0,20.44
6779.0,6779.0,6198.71,6779.0,6779.0,6779.0,8.56
334448.0,334448.0,247722.17,334448.0,334448.0,334448.0,25.93
378594.0,378594.0,281853.8,378594.0,378594.0,378594.0,25.55
93065.0,93065.0,70703.1,93065.0,93065.0,93065.0,24.03
198419.0,199810.0,157688.33,198419.0,198419.0,198419.0,20.53
422269.0,422269.0,313268.99,422269.0,422269.0,422269.0,25.81
436501.0,436501.0,324718.96,436501.0,436501.0,436501.0,25.61
111617.94,146539.83,78192.44,111617.94,111617.94,111617.94,29.95
220068.65,285355.42,155579.1,220068.65,220068.65,220068.65,29.3
89885.02,107873.21,63535.7,89885.02,89885.02,89885.02,29.31
88318.94,119842.18,62333.71,88318.94,88318.94,88318.94,29.42
84778.0,87368.0,67466.72,84778.0,84778.0,84778.0,20.42
600000.0,600000.0,549708.0,600000.0,600000.0,600000.0,8.38
130277.0,131237.0,103307.96,130277.0,130277.0,130277.0,20.7
250586.0,325000.0,190472.71,250586.0,250586.0,250586.0,23.99
103525.12,126558.74,77149.7,103525.12,103525.12,103525.12,25.48
135300.0,135300.0,130703.69,135300.0,135300.0,135300.0,23.02
366775.08,484410.08,301433.29,366775.08,366775.08,366775.08,25.01
424495.43,505000.0,320144.06,424495.43,424495.43,424495.43,24.58
30624.0,35550.0,24808.5,30624.0,30624.0,30624.0,18.99
38920.0,39173.0,31029.3,38920.0,38920.0,38920.0,20.27
974658.0,1044467.02,695591.12,974658.0,974658.0,974658.0,15.14
4601.04,8000.0,3059.46,4601.0,4601.0,4601.0,33.51
15200.0,40000.0,12273.15,15200.0,15200.0,15200.0,19.26
76216.0,78583.0,60807.73,76216.0,76216.0,76216.0,20.22
57298.0,58314.0,45658.04,57298.0,57298.0,57298.0,20.31
149678.48,139833.0,119458.58,149687.48,149678.48,149678.48,20.19
97133.0,97134.0,77393.71,97133.0,97133.0,97133.0,20.32
72091.0,73505.0,55265.72,72091.0,72091.0,72091.0,23.34
33710.0,33710.0,25617.55,33710.0,33710.0,33710.0,24.01
111902.0,111902.0,79724.29,111902.0,111902.0,111902.0,28.76
249800.0,265000.0,224820.0,249800.0,249800.0,249800.0,10.0
19994.16,19994.16,15844.87,19994.16,19994.16,19994.16,20.75
101538.0,101538.0,77162.51,101538.0,101538.0,101538.0,24.01
75267.0,75267.0,57198.2,75267.0,75267.0,75267.0,24.01
43267.0,44283.0,34508.64,43267.0,43267.0,43267.0,20.24
43209.0,45960.0,25706.93,43209.0,43209.0,41364.0,40.51
207482.35,253578.02,166174.58,207482.35,207482.35,207482.35,19.91
248000.0,250000.0,226603.0,248000.0,248000.0,248000.0,10.0
45784.43,55000.0,30444.53,45784.43,45784.43,45784.43,33.5
168446.0,168446.0,130887.63,168446.0,168446.0,168446.0,22.3
362387.0,362387.0,274864.06,362387.0,362387.0,362387.0,24.15
201172.0,201172.0,152573.44,201172.0,201172.0,201172.0,24.16
303913.0,303913.35,231353.73,303913.0,303913.0,303913.0,23.88
118577.0,118577.0,96007.95,118577.0,118577.0,118577.0,19.03
76630.09,78915.0,59403.44,76630.09,76630.09,76630.09,22.48
240000.0,240000.0,216000.0,240000.0,240000.0,240000.0,10.0
260000.0,260000.0,234000.0,260000.0,260000.0,260000.0,10.0
232200.0,235000.0,224144.1,232200.0,232200.0,232200.0,10.0
75076.59,74341.0,57087.57,75076.59,75076.59,75076.59,23.96
213952.0,214826.0,170729.2,213952.0,213952.0,213952.0,20.2
92614.75,96536.0,72608.2,92614.75,92614.75,92614.75,21.6
16949.1,14787.0,6776.51,14182.09,14182.09,14182.09,21.65
21253.96,21879.0,16396.85,21253.96,21253.96,21253.96,22.85
71546.04,71919.0,56712.42,71546.04,71546.04,71546.04,20.73
81318.58,88395.72,61024.88,81318.58,81318.58,81318.58,24.96
94180.46,111360.17,78130.73,94180.46,94180.46,94180.46,25.38
6299.26,5721.22,4188.72,6299.26,6299.26,6299.26,33.5
107326.98,109964.48,58579.32,107326.98,107326.98,107326.98,33.97
18936.44,18942.67,13492.29,18936.44,18936.44,18936.44,28.75
27108.12,27111.96,18028.54,27108.12,27108.12,27108.12,33.49
28013.95,22904.0,10617.49,18323.2,18323.2,18323.2,23.99
14367.79,17035.0,7896.83,13628.0,13628.0,13628.0,23.99
27772.19,25656.0,11893.22,20524.8,20524.8,20524.8,23.99
35048.89,35385.0,22753.24,28308.0,28308.0,28308.0,23.99
52260.0,57840.0,30522.58,46272.0,46272.0,46272.0,23.78
13994.35,26628.0,12343.8,21302.4,21302.4,21302.4,23.22
24547.0,29127.0,13502.2,23301.6,23301.6,23301.6,23.11
15981.11,21027.0,9747.38,16821.6,16821.6,16821.6,23.31
222326.14,241715.0,130501.03,193372.0,193372.0,193372.0,23.94
33865.0,45193.0,14201.0,36154.0,36154.0,36154.0,31.2
145433.12,147860.0,111035.92,145433.0,145433.0,145433.0,23.65
99005.0,99005.0,75674.29,99005.0,99005.0,99005.0,23.57
83249.0,87244.0,66149.48,83249.0,83249.0,83249.0,20.53
50691.0,54237.0,40406.78,50691.0,50691.0,43390.0,20.29
137891.5,143603.0,95051.03,137892.0,137892.0,137892.0,22.62
55285.0,55285.0,44649.6,55285.0,55285.0,55285.0,19.24
325182.0,325182.0,255114.31,325182.0,325182.0,325182.0,24.05
504171.0,504171.0,385210.37,504171.0,504171.0,504171.0,23.6
264522.0,264522.0,227489.64,264522.0,264522.0,264522.0,23.83
193719.0,193719.0,146927.39,193719.0,193719.0,193719.0,24.15
330600.0,330600.0,209441.43,330600.0,330600.0,330600.0,24.2
320500.0,320500.0,200764.28,320500.0,320500.0,424260.0,24.12
518800.0,518800.0,322775.24,518800.0,518800.0,415040.0,24.23
274500.0,274500.0,171776.16,274500.0,274500.0,219600.0,24.17
202000.0,202000.0,125536.29,202000.0,202000.0,202000.0,24.17
339000.0,339000.0,201264.77,339000.0,339000.0,339000.0,23.51
490000.0,490000.0,254322.59,490000.0,490000.0,490000.0,23.06
106000.0,106000.0,53498.6,106000.0,106000.0,106000.0,21.25
425000.0,425000.0,243989.2,425000.0,425000.0,425000.0,23.59
384000.0,384000.0,206156.79,384000.0,384000.0,307200.0,23.25
180000.0,180000.0,112551.68,180000.0,180000.0,180000.0,24.19
218000.0,218000.0,115847.19,218000.0,218000.0,218000.0,24.19
134418.36,140173.72,101768.47,134418.36,134418.36,119147.66,24.29
440722.37,459443.03,333440.78,440722.37,440722.37,406748.39,24.34
354605.38,368687.78,272112.2,354605.38,354605.38,189762.32,23.26
375098.56,390326.9,286164.76,375098.55,375098.55,416319.32,23.71
439482.23,457929.01,332581.25,439482.22,439482.22,399978.69,24.32
280539.14,291901.17,214074.88,280539.14,280539.14,123949.18,23.69
440000.0,440000.0,330104.17,440000.0,440000.0,440000.0,20.5
219000.0,219000.0,154407.71,219000.0,219000.0,219000.0,24.15
399000.0,399000.0,259305.91,399000.0,399000.0,399000.0,19.43
75000.0,75000.0,51852.91,75000.0,75000.0,75000.0,24.16
282000.0,282000.0,185397.24,282000.0,282000.0,282000.0,20.34
148176.02,148176.02,95095.4,148176.02,148176.02,133358.0,27.38
758000.0,758000.0,388928.81,758000.0,758000.0,758000.0,21.23
227800.0,227800.0,175311.01,227800.0,227800.0,227800.0,19.67
212600.0,212600.0,169083.15,212600.0,212600.0,212600.0,19.26
522544.79,549738.68,380900.37,522544.79,522544.79,378386.99,23.52
146000.0,146000.0,28757.0,146000.0,146000.0,146000.0,24.1
171200.0,171200.0,109041.2,171200.0,171200.0,171200.0,24.15
395000.0,395000.0,66568.26,395000.0,395000.0,395000.0,24.303
316000.0,316000.0,191218.22,316000.0,316000.0,281800.0,23.98
164000.0,164000.0,37743.1,164000.0,164000.0,164000.0,21.72
126000.0,126000.0,81945.04,126000.0,126000.0,126000.0,22.22
52732.89,52732.89,28161.6,52732.89,52732.89,47459.0,27.41
35357.77,35357.77,19100.3,35357.77,35357.77,31200.0,27.39
94865.76,98818.5,54896.97,94865.76,94865.76,94865.76,24.11
157766.0,157766.0,107196.6,157766.0,157766.0,145989.0,18.81
409000.0,409000.0,175406.49,409000.0,409000.0,409000.0,19.67
310000.0,310000.0,153046.26,310000.0,310000.0,310000.0,20.8
123000.0,123000.0,74731.36,123000.0,123000.0,123000.0,13.2
192500.0,192500.0,26066.0,192500.0,192500.0,173250.0,24.27
281200.0,281200.0,54974.63,281200.0,281200.0,281200.0,23.81
118790.0,118790.0,8970.0,118790.0,118790.0,106911.0,32.91
202000.0,202000.0,72099.69,202000.0,202000.0,202000.0,22.75
67000.0,67000.0,42304.11,67000.0,67000.0,67000.0,21.96
377926.28,377926.28,222832.64,377926.28,377926.28,200000.0,23.61
65000.0,65000.0,44170.1,65000.0,65000.0,58500.0,22.67
459689.02,478023.33,273637.75,459689.02,459689.02,142205.8,23.18
698371.0,698371.0,517991.28,698371.0,698371.0,698371.0,25.83
1113371.56,1087112.0,1026051.99,1113371.56,1113371.56,1089131.56,5.0
5460600.08,6864089.0,5696049.17,5460600.08,5460600.08,5460600.08,5.0
77500.0,77972.21,52274.45,77500.0,77500.0,77500.0,32.55
30926.69,31196.49,20925.1,30926.69,30926.69,30926.69,32.34
87688.07,92651.06,66092.56,87688.07,87688.07,87688.07,24.63
38303.14,38990.71,25247.67,38303.14,38303.14,38303.14,34.08
122465.14,132070.01,82060.48,122465.14,122465.14,122465.14,32.99
60907.73,61247.9,41021.77,60907.73,60907.73,60907.73,32.65
60245.38,62543.87,42652.77,60245.38,60245.38,60245.38,29.2
72566.4,77954.39,52553.07,72566.4,72566.4,72566.4,27.58
35251.94,35527.36,23443.97,35251.94,35251.94,35251.94,33.5
135211.35,142339.84,90340.94,135211.35,135211.35,135211.35,33.19
56182.59,56541.28,36552.57,56182.59,56182.59,56182.59,34.94
25987.85,35659.65,18988.59,25987.85,25987.85,25987.85,26.93
106299.16,111454.72,80918.73,106299.16,106299.16,106299.16,23.88
171839.27,179591.31,118050.66,171839.27,171839.27,171839.27,31.3
55709.98,73646.96,37101.14,55709.98,55709.98,55709.98,33.4
70442.93,72869.3,85870.63,70442.93,70442.93,70442.93,31.17
202878.89,212844.19,147829.1,202878.89,202878.89,202878.89,27.13
40353.8,42235.36,26186.14,40353.81,40353.81,40353.81,35.11
96293.04,103043.51,77108.74,96293.04,96293.04,96293.04,19.92
29598.01,29598.01,25293.81,29598.01,29598.01,29598.01,26.3
43811.92,44107.97,28974.05,43811.92,43811.92,43811.92,33.87
26555.66,26860.41,17703.91,26555.66,26555.66,26555.66,33.33
49791.04,62895.87,33937.56,49791.04,49791.04,49791.04,31.84
99984.48,181074.95,68406.9,99984.48,99984.48,99984.48,31.58
113754.65,125113.5,77734.35,113754.65,113754.65,113754.65,31.66
105951.1,120606.45,83515.35,105951.1,105951.1,105951.1,21.18
80315.72,82720.87,63109.85,80315.72,80315.72,80315.72,21.42
214101.17,226564.72,160199.69,214101.17,214101.17,214101.17,25.18
201872.58,341332.36,157240.84,201872.58,201872.58,201872.58,22.11
114003.11,145105.24,81163.07,114003.11,114003.11,114003.11,28.81
298193.73,332743.69,234310.4,298193.73,298193.73,298193.73,21.42
148701.39,55081.51,121819.87,148701.39,148701.39,148701.39,18.08
40928.16,66562.89,30475.7,40928.16,40928.16,40928.16,25.54
93278.75,97536.81,70101.88,93278.75,93278.75,93278.75,24.85
48516.07,64097.11,38221.86,48516.07,48516.07,48516.07,21.22
57789.92,58104.6,45528.28,57789.92,57789.92,57789.92,21.22
26980.72,26980.72,18130.99,26980.72,26980.72,26980.72,32.8
32887.9,32887.9,22653.34,32887.9,32887.9,32887.9,31.12
33576.01,33576.01,25413.46,33576.01,33576.01,33576.01,24.31
162724.0,175442.89,141046.09,162724.0,162724.0,162724.0,13.32
190508.0,196414.27,167813.78,190508.0,190508.0,190508.0,11.91
284526.54,288726.54,246766.02,284526.54,284526.54,284526.54,13.27
93636.42,99220.46,62247.25,93636.42,93636.42,93636.42,33.52
136446.59,138648.34,105521.35,136446.59,136446.59,136446.59,22.66
73769.7,76114.95,56879.81,73769.72,73769.72,73769.72,22.9
39504.69,40632.81,26887.35,39504.69,39504.69,39504.69,31.94
69785.58,71936.6,49078.79,69785.58,69785.58,69785.58,29.67
32466.4,32531.34,23692.3,32466.4,32466.4,32466.4,27.03
48207.34,48290.92,40062.31,48207.34,48207.34,48207.34,16.9
49460.03,49713.88,38145.19,49460.03,49460.03,49460.03,22.88
43446.37,44613.03,30259.17,43446.37,43446.37,43446.37,30.35
29307.64,30043.74,22815.31,29307.64,29307.64,29307.64,22.15
24690.54,25220.18,16543.25,24690.54,24690.54,24690.54,33.0
72944.88,76118.74,49353.62,72944.88,72944.88,72944.88,32.34
43659.37,47410.6,31589.31,43659.37,43659.37,43659.37,27.65
99258.03,100326.61,77665.3,99258.03,99258.03,99258.03,21.75
31247.63,31351.0,25226.28,31247.63,31247.63,31247.63,19.27
23383.03,24260.66,19241.7,23383.03,23383.03,23383.03,17.71
41800.0,41811.75,34633.08,41800.0,41800.0,41800.0,17.15
22994.0,23730.58,15982.95,22994.0,22994.0,22994.0,30.49
231723.64,241925.98,191617.59,231723.64,231723.64,231723.64,17.31
210445.67,219801.81,179561.85,210445.67,210445.67,210445.67,14.68
37079.85,37579.85,30323.87,37079.85,37079.85,37079.85,18.22
157331.19,164016.08,130544.69,157331.19,157331.19,157331.19,17.03
42506.26,44006.61,35598.67,42506.26,42506.26,42506.26,16.25
93359.2,97258.25,79568.51,93359.2,93359.2,93359.2,14.77
50620.0,47981.91,40441.33,50620.0,50620.0,50620.0,20.11
25061.66,39100.69,18847.74,25061.66,25061.66,25061.66,24.79
43211.64,43535.37,32189.31,43211.64,43211.64,43211.64,25.51
111674.88,169317.25,90156.47,111674.88,111674.88,111674.88,19.27
1445167.33,1684018.55,871214.43,1684018.55,1445167.32,1445167.32,13.32
53178.67,56748.05,39900.87,53178.67,53178.67,53178.67,24.97
97064.63,103115.64,71999.7,97064.62,97064.62,97064.62,30.18
53552.0,53552.36,47125.76,53552.0,53552.0,53552.0,12.0
76661.22,77552.31,59896.18,76661.22,76661.22,76661.22,21.87
49210.06,50546.65,38808.35,49210.06,49210.06,49210.06,21.14
9380.04,9688.28,6321.87,9380.04,9380.04,9380.04,32.6
40172.11,41033.35,27523.52,40172.11,40172.11,40172.11,31.49
191946.82,200105.95,146228.98,191946.82,191946.82,191946.82,23.82
28981.08,29746.84,19431.92,28981.08,28981.08,28981.08,32.95
47293.26,49186.87,35621.48,47293.26,47293.26,47293.26,24.68
40188.63,41381.21,27323.54,40188.63,40188.63,40188.63,32.01
71505.3,74528.36,53512.69,71505.3,71505.3,71505.3,25.16
44486.32,44902.59,32258.78,44486.32,44486.32,44486.32,27.49
36033.58,36310.61,24257.29,36033.58,36033.58,36033.58,32.68
45138.41,45459.29,33724.51,45138.41,45138.41,45138.41,25.29
35990.78,36311.76,24252.98,35990.78,35990.78,35990.78,32.61
79105.28,86009.64,66943.74,79105.28,79105.28,79105.28,15.37
71488.0,73052.28,60847.08,71488.0,71488.0,71488.0,14.88
115334.85,133061.78,88356.12,115334.85,115334.85,115334.85,23.39
25828.0,25828.93,21409.31,25828.0,25828.0,25828.0,17.11
53819.0,56596.69,44401.22,53819.0,53819.0,53819.0,17.5
32762.7,32762.7,27558.76,32762.7,32762.7,32762.7,15.88
68815.54,68815.54,56953.6,68815.54,68815.54,68815.54,17.24
57056.92,62915.96,43961.4,57056.92,57056.92,57056.92,22.95
61898.76,62368.76,47683.52,61898.76,61898.76,61898.76,22.97
55694.13,58716.1,37077.64,55694.13,55694.13,55694.13,33.43
102741.77,108617.31,84294.85,102741.77,102741.77,102741.77,17.95
126126.15,126917.35,99160.96,126126.15,126126.15,126126.15,21.38
93887.24,98541.29,71474.71,93887.24,93887.24,93887.24,23.87
25931.29,26168.61,18294.49,25931.29,25931.29,25931.29,30.09
25672.41,26428.51,20321.09,25672.41,25672.41,25672.41,20.84
12980.88,13111.67,10216.41,12980.9,12980.9,12980.9,21.3
25128.88,25751.54,18597.61,25128.88,25128.88,25128.88,27.78
208255.96,217056.72,134451.18,208255.96,208255.96,208255.96,20.87
48166.62,49273.89,39108.7,48166.62,48166.62,48166.62,18.81
336614.7,362974.72,263769.12,336614.7,336614.7,336614.7,21.64
263032.36,291897.31,200443.56,263032.36,263032.36,263032.36,23.8
353049.37,387025.13,287523.4,353049.37,353049.37,353049.37,25.71
54057.11,54558.25,43067.88,54057.11,54057.11,54057.11,20.33
73164.06,80809.17,61425.71,73164.06,73164.06,73164.06,16.04
33814.4,39561.84,25339.93,33814.4,33814.4,33814.4,25.06
100000.0,100000.0,89869.69,100000.0,100000.0,100000.0,10.13
95500.0,95697.61,70344.6,95500.0,95500.0,95500.0,26.34
27273.21,27626.92,20836.99,27273.21,27273.21,27273.21,23.6
53228.51,53933.81,40252.87,53228.51,53228.51,53228.51,24.38
85165.84,90097.74,62960.59,85165.84,85165.84,85165.84,26.07
86534.37,86982.67,69394.77,86534.37,86534.37,86534.37,19.81
44789.32,44911.1,33544.88,44789.32,44789.32,44789.32,25.11
270649.83,294719.41,207337.41,270649.83,270649.83,270649.83,23.39
27375.0,29884.08,20636.27,27375.0,27375.0,27375.0,24.62
33695.2,34195.2,27582.48,33695.2,33695.2,33695.2,18.14
34183.28,80608.64,25630.35,34183.0,34183.0,34183.0,25.02
80803.76,83321.5,60847.05,80803.76,80803.76,80803.76,24.7
45391.36,50712.67,34441.1,45391.36,45391.36,45391.36,24.12
45515.41,87655.51,5000.0,45515.41,45515.41,45515.41,26.3
27475.3,34820.89,20322.07,27475.3,27475.3,27475.3,26.04
25920.36,34785.67,18822.13,25920.36,25920.36,25920.36,27.38
38763.42,40515.84,28771.08,38763.42,38763.42,38763.42,25.78
52893.11,56140.25,39006.41,52893.11,52893.11,52893.11,26.25
83968.47,86643.67,66853.74,83968.47,83968.47,83968.47,20.38
8017.31,8423.39,6505.77,8017.31,8017.31,8017.31,18.85
77014.32,79465.01,66274.51,77014.32,77014.32,77014.32,13.95
218918.2,228733.75,154447.73,218918.2,218918.2,218918.2,29.45
281459.65,310146.12,221652.57,281459.65,281459.65,281459.65,21.25
18396.88,18890.52,14240.89,18396.88,18396.88,18396.88,22.59
64699.73,65210.96,52340.09,64699.73,64699.73,64699.73,19.1
98058.57,99263.8,63798.77,98058.57,98058.57,98058.57,17.15
135000.0,135000.0,108004.56,135000.0,135000.0,135000.0,20.0
189552.62,198359.92,148582.0,189552.62,189552.62,189552.62,21.61
35700.0,35740.0,26254.19,35700.0,35700.0,35700.0,26.46
223174.43,233015.45,156736.81,223174.43,223174.43,223174.43,26.05
32905.98,33154.17,24458.64,32905.98,32905.98,32905.98,25.67
45728.22,46618.43,33948.17,45728.22,45728.22,45728.22,25.76
170000.0,170000.0,133418.7,170000.0,170000.0,170000.0,19.72
31482.57,34517.63,23664.14,31482.57,31482.57,31482.57,24.83
113125.42,129913.19,84945.67,113125.42,113125.42,113125.42,24.91
47181.64,54531.2,37056.65,47181.64,47181.64,47181.64,21.46
59099.61,110744.73,44998.5,59099.61,59099.61,59099.61,23.86
154963.72,155256.82,128886.33,154963.72,154963.72,154963.72,16.83
50193.65,50451.29,37169.09,50193.55,50193.55,50193.55,25.95
119187.62,124714.13,79588.65,119187.62,119187.62,119187.62,33.22
149776.61,156134.77,104163.83,149776.61,149776.61,149776.61,30.45
48400.0,48478.43,30940.14,48400.0,48400.0,48400.0,36.07
112081.1,116829.47,83852.23,112081.1,112081.1,112081.1,25.19
57665.57,60092.32,42987.07,57665.57,57665.57,57665.57,25.46
143156.19,165060.58,107372.27,143156.19,143156.19,143156.19,25.0
12766.47,13029.37,9508.25,12766.47,12766.47,12766.47,25.52
379322.2,400151.71,328510.52,379322.2,379322.2,379322.2,13.4
121579.7,122369.7,97770.2,121579.7,121579.7,121579.7,19.58
96716.1,97206.1,77712.25,96716.1,96716.1,96716.1,20.05
127494.34,133082.82,93877.5,127494.34,127494.34,127494.34,26.37
327121.91,356768.78,175767.6,327121.91,327121.91,327121.91,25.56
96300.0,96300.0,86670.0,96300.0,96300.0,96300.0,10.0
17532.04,17724.67,13237.98,17532.04,17532.04,17532.04,24.49
177766.84,207767.16,140805.41,177766.84,177766.84,177766.84,20.79
93979.44,99742.35,74072.46,93979.44,93979.44,93979.44,21.18
117903.85,120277.24,82086.2,117903.85,117903.85,117903.85,30.38
251842.08,260247.55,192244.48,251842.08,251842.08,251842.08,23.66
99600.0,99688.32,63176.84,99600.0,99600.0,99600.0,36.57
92890.59,114002.31,59728.84,92890.59,92890.59,92890.59,35.7
183518.26,193444.97,144620.88,183518.26,183518.26,183518.26,21.2
52105.65,58111.85,42975.47,52105.65,52105.65,52105.65,17.52
36569.82,40931.39,30353.2,36569.82,36569.82,36569.82,17.0
119386.37,149511.28,97726.48,119386.37,119386.37,119386.37,18.14
33155.65,34155.65,27982.67,33155.65,33155.65,33155.65,15.6
114310.45,128158.69,85898.83,114310.45,114310.45,114310.45,24.85
25740.52,26968.75,19503.43,25740.52,25740.52,25740.52,24.23
56465.35,56758.45,41699.0,56465.35,56465.35,56465.35,26.15
27767.57,28087.3,20568.96,27767.57,27767.57,27767.57,25.92
21552.26,22188.71,16097.97,21552.26,21552.26,21552.26,25.31
26197.37,26801.83,19484.4,26197.37,26197.37,26197.37,25.62
18927.47,19279.63,14136.29,18927.47,18927.47,18927.47,25.31
62765.24,63233.22,47097.28,62765.24,62765.24,62765.24,24.96
56131.57,56478.99,41615.61,56131.57,56131.57,56131.57,25.86
96206.15,96643.35,71313.55,96206.15,96206.15,96206.15,25.87
74109.72,74575.44,58084.76,74109.72,74109.72,74109.72,21.62
35687.14,26371.53,28468.09,35687.14,35687.14,35687.14,20.23
19748.78,20291.92,14884.83,19748.78,19748.78,19748.78,24.63
88890.0,88896.79,62330.2,88890.0,88890.0,88890.0,29.88
37174.63,41126.06,27715.3,37174.63,37174.63,37174.63,25.45
96222.43,98852.34,72190.26,96222.43,96222.43,96222.43,24.98
58489.0,58723.65,53586.45,58489.0,58489.0,58489.0,8.38
63849.0,64057.57,58497.18,63849.0,63849.0,63849.0,8.38
104662.41,80349.3,82452.51,104662.41,104662.41,104662.41,21.22
80000.0,82511.44,39098.88,80000.0,80000.0,80000.0,26.47
66898.13,67060.0,22658.6,66898.13,66898.13,66898.13,19.67
84700.04,84804.0,13568.24,84700.04,84700.04,84700.04,22.51
96480.0,96480.0,67536.0,96480.0,96480.0,96480.0,30.0
167184.05,169677.8,131162.17,167184.05,167184.05,167184.05,21.55
81918.42,86719.3,14560.0,81918.42,81918.42,81918.42,21.84
54250.81,54793.3,32748.24,54250.81,54250.81,54250.81,21.84
329899.1,346894.86,254342.31,329899.1,329899.1,329899.1,22.9
63797.51,80292.21,42062.89,63797.51,63797.51,63797.51,21.69
116266.28,116729.16,51655.36,116266.28,116266.28,116266.28,22.61
214833.67,217879.46,169297.23,214833.67,214833.67,214833.67,21.2
85641.69,92815.85,67211.25,85641.69,85641.69,85641.69,21.75
87916.61,87916.61,68298.59,87916.61,87916.61,87916.61,22.09
247430.27,249463.04,8778.0,247430.27,247430.27,247430.27,22.42
860091.33,903523.35,681172.26,860091.33,860091.33,860091.33,20.8
918109.23,934279.97,758625.7,918106.23,918109.23,918109.23,17.37
796239.28,858647.12,596988.14,796239.28,796239.28,796239.28,13.73
790895.43,831651.9,585319.9,790895.43,790895.43,790895.43,14.12
788866.28,831702.62,633761.0,788866.28,788866.28,788866.28,15.73
797853.97,829077.2,565494.42,797853.97,797853.97,797853.97,21.29
